demand balances by crop commodity
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,FodderHerb,NonFoodDemand_Crops,15.9636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,Forest,NonFoodDemand_Forest,0.0307128,0.0364827,0.0370972,0.0397918,0.042338,0.0446326,0.0466459,0.0484253,0.0500026,0.0513574,0.0524209,0.0531986,0.0536945,0.0539434,0.0539503,0.0537498,0.0534054,0.0529502,0.0524209,0.051808,0.0511327,billion m3,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,Pasture,Pasture_FodderGrass,4.55883,8.31463,10.9208,11.6336,12.5599,13.5052,14.3808,15.3326,16.2339,17.0804,17.8408,18.0566,18.2004,18.2823,18.3191,18.2829,18.1992,18.0777,17.931,17.7602,17.5692,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional corn,FeedCrops,3.25784,6.48611,7.57621,7.53877,8.33549,9.14074,9.90022,10.5836,11.1534,11.7352,12.361,12.4187,12.4426,12.5115,12.5397,12.5164,12.42,12.3056,12.1798,12.0184,11.8175,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional corn,FoodDemand_Crops,3.54728,5.87224,6.66407,7.13857,7.76649,8.40509,9.01209,9.54342,10.0485,10.5206,10.9443,11.0993,11.1978,11.2477,11.2484,11.2075,11.1362,11.0438,10.9372,10.8137,10.6776,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional corn,NonFoodDemand_Crops,1.20499,2.65117,4.32983,4.64434,4.94152,5.20933,5.44432,5.65201,5.8361,5.99423,6.11835,6.20912,6.267,6.29605,6.29686,6.27345,6.23326,6.18012,6.11835,6.04682,5.968,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional corn,regional corn for ethanol,0.0,0.0,0.0,0.59678,0.95566,1.45505,2.05071,2.79577,3.683,4.52834,5.27886,5.96015,6.51906,6.93265,7.31634,7.68741,8.09529,8.49946,8.93907,9.40852,9.92461,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional fibercrop,FeedCrops,0.170586,0.116654,0.0550205,0.0557716,0.059016,0.0630279,0.0670195,0.0750481,0.0832808,0.0918961,0.101383,0.101044,0.100337,0.099005,0.0975483,0.0958481,0.0940641,0.0922658,0.0904353,0.0885143,0.0864788,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional fibercrop,FoodDemand_Crops,0.190107,0.0564172,0.0282996,0.0303146,0.0329811,0.035693,0.0382707,0.040527,0.0426718,0.0446766,0.0464762,0.0471344,0.0475525,0.0477645,0.0477674,0.0475937,0.0472911,0.0468984,0.0464459,0.0459216,0.0453434,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional fibercrop,NonFoodDemand_Crops,0.793966,0.435028,0.38606,0.414103,0.4406,0.464479,0.485431,0.503949,0.520364,0.534463,0.54553,0.553623,0.558784,0.561374,0.561446,0.559359,0.555775,0.551038,0.54553,0.539152,0.532124,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional misccrop,FeedCrops,0.195553,0.24042,0.251765,0.257187,0.287126,0.321767,0.356323,0.405531,0.456358,0.510005,0.559315,0.577811,0.587371,0.58557,0.577211,0.562379,0.546498,0.525846,0.502293,0.47728,0.451584,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional misccrop,FoodDemand_Crops,21.8008,39.4745,46.0299,49.3073,53.6445,58.0555,62.2481,65.9181,69.4065,72.6675,75.5945,76.6651,77.3452,77.6899,77.6947,77.4122,76.92,76.2812,75.5452,74.6924,73.752,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional misccrop,NonFoodDemand_Crops,3.60365,6.09405,7.66499,8.22175,8.74783,9.22194,9.63793,10.0056,10.3315,10.6114,10.8312,10.9918,11.0943,11.1457,11.1472,11.1057,11.0346,10.9405,10.8312,10.7045,10.565,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional oilcrop,FeedCrops,0.899824,2.13978,2.95307,2.90523,3.24003,3.58348,3.93421,4.35369,4.78135,5.23066,5.69624,5.92332,6.13264,6.35329,6.51603,6.61666,6.65691,6.68295,6.68654,6.66954,6.63025,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional oilcrop,FoodDemand_Crops,1.26325,1.86985,2.22356,2.38189,2.5914,2.80448,3.00702,3.1843,3.35282,3.51034,3.65174,3.70345,3.73631,3.75296,3.75319,3.73955,3.71577,3.68491,3.64936,3.60816,3.56273,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional oilcrop,NonFoodDemand_Crops,1.45462,2.72962,3.76624,4.03981,4.29831,4.53126,4.73566,4.91631,5.07645,5.21399,5.32196,5.40091,5.45126,5.47653,5.47723,5.45687,5.42191,5.37569,5.32196,5.25973,5.19118,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional oilcrop,regional biomassOil,0.0,0.0,0.0,1.00175,1.38368,1.76449,2.1244,2.49789,2.83406,3.00218,3.11638,3.30714,3.52904,3.76011,4.01599,4.28007,4.56511,4.84002,5.1194,5.40497,5.70219,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional othergrain,FeedCrops,1.90969,2.34141,2.18347,2.30198,2.56153,2.84449,3.12835,3.41527,3.71568,4.03111,4.33475,4.34219,4.33202,4.29582,4.25198,4.19774,4.13684,4.0734,4.00818,3.94062,3.87134,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional othergrain,FoodDemand_Crops,2.34684,2.12246,2.08044,2.22857,2.4246,2.62396,2.81346,2.97933,3.137,3.28439,3.41668,3.46507,3.49581,3.51139,3.51161,3.49884,3.47659,3.44772,3.41445,3.37591,3.33341,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional othergrain,NonFoodDemand_Crops,1.62255,1.48682,2.317,2.4853,2.64433,2.78764,2.91339,3.02453,3.12304,3.20766,3.27408,3.32265,3.35363,3.36917,3.3696,3.35708,3.33557,3.30714,3.27408,3.2358,3.19362,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional palmfruit,FeedCrops,0.003834,1.95E-4,9.4E-5,9.19746E-5,1.00807E-4,1.10734E-4,1.21287E-4,1.42421E-4,1.67383E-4,1.971E-4,2.30792E-4,2.31406E-4,2.32461E-4,2.34413E-4,2.37095E-4,2.39776E-4,2.42672E-4,2.45142E-4,2.4693E-4,2.47818E-4,2.47592E-4,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional palmfruit,FoodDemand_Crops,0.0499598,0.134192,0.106431,0.114009,0.124038,0.134237,0.143931,0.152417,0.160483,0.168023,0.174791,0.177266,0.178839,0.179636,0.179647,0.178994,0.177856,0.176378,0.174677,0.172705,0.17053,Mt,
"Reference,date=2020-19-1T07:20:28-08:00",Africa_Northern,regional palmfruit,NonFoodDemand_Crops,0.3017,0.637896,0.728645,0.781572,0.831582,0.876652,0.916197,0.951147,0.982128,1.00874,1.02963,1.0449,1.05464,1.05953,1.05967,1.05573,1.04896,1.04002,1.02963,1.01759,1.00432,Mt,
